HGNC_symbol,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
RSPO3,5.684002536,6.724790586,5.684002536,5.684002536,5.684002536,5.684002536
RSPRY1,11.31816387,11.24467289,11.23493611,11.12371496,11.09655693,11.01283505
RSRC1,9.810094572,10.54103231,9.872457396,10.36943435,10.78189926,10.36724448
RSRC2,11.89345675,12.10184229,12.05017297,11.46253794,11.7040807,11.79795589
RSRP1,10.38924285,11.02244736,10.36894637,11.32443329,11.60186546,11.59821385
RSU1,11.87929233,11.79900594,11.18596923,12.91650173,12.63407643,12.21317968
RTCA,11.93299275,11.78561019,11.69192211,11.89606475,11.6475044,11.51004144
RTCA-AS1,6.484984805,6.248855168,6.444439246,6.622249602,6.648035044,6.613438665
RTCB,13.18879599,12.70362195,12.89100056,11.79232681,11.96971261,11.51178892
RTEL1,7.373782058,7.714006087,7.336683302,7.423177419,7.654543265,7.588338363
RTEL1-TNFRSF6B,7.053823798,7.583547825,7.501083055,7.386453441,7.497771123,7.96277329
RTF1,12.2605245,12.46044182,12.33865266,12.65934802,12.60742052,12.61335761
RTF2,14.88583653,14.43171825,14.38250184,13.4383792,13.78493349,13.13011105
RTKN,7.023741114,7.362720526,6.729296722,6.750116171,7.380925468,6.454566232
RTKN2,8.008222006,8.058074803,11.58906115,10.05242609,8.770498732,13.2050444
RTL10,11.1732668,10.63646053,10.60028286,10.77658485,10.37570641,10.43611614
RTL3,6.058513389,6.887727591,5.684002536,5.965133095,6.345379965,5.684002536
RTL5,7.304752285,7.35298925,7.739125741,6.83143489,8.106249117,7.165981999
RTL6,11.25029028,10.48078456,11.23368506,12.64110714,10.95914119,11.74099531
RTL8A,9.093422951,9.23193782,9.081293632,9.780128754,9.714261529,9.663071704
RTL8B,5.990074363,6.282649104,6.328775079,6.127464679,6.795725336,6.215893106
RTL8C,10.83349851,11.01132556,10.74084085,11.37319708,11.39106989,11.36192986
RTN1,5.684002536,7.040377631,5.97426954,5.88294886,7.689154318,5.951075045
RTN2,10.95334106,10.11657391,11.40239322,9.91687826,9.24771812,9.568462444
RTN3,12.33148883,11.9554611,12.09494052,13.24632461,12.84029514,12.7907558
RTN3P1,5.990074363,5.967778528,5.684002536,6.080957172,6.016855862,5.951075045
RTN4,13.02538387,13.15802068,12.57252554,13.40060143,13.27362339,13.41891229
RTN4IP1,8.628494591,8.703078906,8.227313617,8.136655201,8.515279524,8.025302191
RTN4R,6.744146361,7.138949722,6.566358688,7.395740462,8.002973448,6.791331717
RTN4RL1,8.001427004,7.934735815,9.423732619,8.919285844,7.85546885,9.757734381
RTN4RL2,6.058513389,6.282649104,6.261649895,6.028044969,7.231598388,6.105385029
RTP4,8.716115251,9.224684669,8.988525441,8.723277561,9.027862683,8.692037271
RTP5,6.116049387,5.967778528,6.039207632,6.028044969,6.016855862,5.872985945
RTRAF,12.74084511,12.32867581,12.44324894,12.31353121,12.10100461,11.89921458
RTTN,8.946833894,9.873636523,9.494721858,9.170119197,9.849802932,9.185880973
RUBCN,11.72497736,11.8459129,11.51479781,12.04959947,12.10790975,11.95357768
RUBCNL,5.684002536,6.248855168,6.09381558,5.684002536,6.317676649,6.306399962
RUFY1,11.35446362,11.47913523,11.27501512,11.98554041,11.88240914,11.61253467
RUFY1-AS1,6.253970968,6.42775076,6.543505487,6.581851957,6.345379965,6.454566232
RUFY2,8.080770069,8.445731465,8.507352051,8.719880735,8.773564888,8.701395979
RUFY3,8.790926161,9.450587569,9.084096929,8.743487352,8.991600854,8.93302916
RUFY4,5.684002536,6.344798264,5.684002536,5.684002536,6.665727502,5.684002536
RUNDC1,11.4359707,11.39715195,11.22300709,10.90305175,11.11337034,10.98163991
RUNDC3A,6.253970968,6.084680694,6.495641101,6.622249602,6.190960507,7.344612377
RUNDC3A-AS1,6.538771651,6.248855168,7.357237747,7.660834903,6.936310697,9.080615885
RUNDC3B,6.166599461,6.031277264,5.889425093,6.080957172,6.153695847,6.010865934
RUNX1,12.42312065,12.83669882,12.77328703,11.85278896,12.41072137,12.01953859
RUNX2,13.50899687,13.95149985,13.44786689,12.51088639,13.01463017,12.3750228
RUNX3,16.42874427,15.5172031,15.82359468,14.31248782,13.96410209,14.00562194
RUNX3-AS1,7.166409408,7.000937974,7.069335333,6.080957172,6.345379965,6.557637453
RUSC1,9.342553451,9.320746451,9.494721858,10.51090686,10.56409338,10.26097486
RUSC1-AS1,7.738391806,7.852187155,7.965220169,7.873522563,8.045244832,8.104364601
RUSC2,7.304752285,9.121657509,7.519037871,7.126377396,9.04059133,7.677791109
RUSF1,10.89202115,10.97529082,10.72221948,10.7741648,10.91255011,10.94069852
RUSF1-DT,6.058513389,5.884823932,5.889425093,5.88294886,6.068066365,6.277846683
RUVBL1,12.65148172,12.27275263,12.52832953,11.21928996,11.51913573,10.9973219
RUVBL1-AS1,5.990074363,5.967778528,5.684002536,6.028044969,6.068066365,5.872985945
RUVBL2,13.31121219,12.88278942,12.78656656,11.88639364,12.31460022,11.32711821
RWDD1,11.57210043,11.03828603,11.2810834,11.33978176,10.86582024,11.22641138
RWDD2A,7.292841883,7.491261269,7.250652867,8.591749606,8.02954954,8.859976477
RWDD2B,9.868795826,9.052220483,9.880493874,9.674779997,8.770498732,9.603444549
RWDD3,7.470367738,7.852187155,7.367382609,8.028569558,8.045244832,8.123423637
RWDD4,10.00582701,9.6794505,10.02810467,9.299958399,9.265132032,9.220738936
RWDD4P2,7.872751163,7.812258079,7.887448786,7.358150095,7.231598388,7.186158302
RXFP4,6.116049387,6.131617921,6.141806269,5.965133095,5.955976396,6.061164679
RXRA,10.88848761,12.95726291,13.72081877,10.21489689,11.82962603,12.14558088
RXRB,11.7760435,11.67415439,11.60269066,12.36478914,12.0385815,12.41874576
RXYLT1,9.775987061,9.712550697,10.05957197,8.723277561,9.102572891,9.101835224
RYBP,13.80884856,13.44240624,13.82413447,11.61853171,11.97497698,11.37926478
RYK,9.795035808,9.277034835,9.953914033,9.52104578,9.095276688,9.739894358
RYKP1,6.058513389,6.248855168,5.889425093,6.028044969,6.113084811,6.105385029
RYR1,10.68046425,9.610861046,9.392515228,8.660836206,9.46842101,8.94615177
RYR2,7.053823798,9.272354545,8.424680044,7.183355729,8.086220892,7.919386889
RYR3,6.636318847,6.706789986,6.747660324,6.446232613,6.573231087,6.595266154
S100A1,6.253970968,6.742434788,6.444439246,6.367314084,6.825527417,6.875480175
S100A10,12.8335124,12.83196824,12.32843729,13.29871694,13.30818016,12.37117834
S100A11,13.5852725,13.53129393,12.86982464,14.33207277,14.24995124,13.69070854
S100A13,6.292768387,6.742434788,6.566358688,6.539296354,7.345339796,7.036471681
S100A2,6.395906702,6.56889203,6.389167843,6.560863378,6.648035044,6.408808821
S100A3,5.90063054,6.131617921,6.224787199,6.243638289,6.258007383,6.408808821
S100A4,14.55863272,14.01069254,13.98875127,14.74485197,14.79003253,14.6410388
S100A5,6.636318847,6.724790586,6.800631988,7.194410353,7.059648282,7.186158302
S100A6,14.02998548,13.74568057,13.48210252,14.51515892,14.46377006,14.142787
S100A8,5.684002536,6.945910938,5.684002536,5.684002536,7.529196269,5.684002536
S100A9,5.684002536,7.654285313,5.889425093,5.684002536,8.40004728,5.684002536
S100B,5.684002536,6.809784147,5.889425093,6.080957172,7.481751774,6.306399962
S100P,8.243840742,7.455908346,8.258036117,8.152144466,7.787698062,8.679460783
S100PBP,9.959340088,10.19002879,10.02520951,11.10137257,11.06109235,10.62734004
S100Z,5.684002536,6.344798264,6.328775079,6.446232613,7.012048757,7.092321825
S1PR1,8.429785685,8.035445283,8.503121846,10.37796511,9.888086142,9.732394933
S1PR1-DT,5.990074363,5.967778528,5.684002536,6.127464679,6.153695847,6.181888762
S1PR2,12.37472326,11.55718432,12.08422521,10.3619282,10.38563626,9.989171702
S1PR3,5.90063054,6.524755774,5.684002536,5.684002536,6.153695847,5.684002536
S1PR4,12.45241515,12.72376607,11.92790765,14.70853691,14.15387121,14.08528733
S1PR5,5.990074363,6.248855168,5.684002536,6.080957172,6.113084811,5.684002536
SAA2,5.684002536,5.967778528,5.97426954,5.965133095,6.068066365,5.684002536
SAAL1,9.74497228,9.945670522,9.715927112,9.194625619,9.785138385,9.101835224
SAC3D1,9.231885449,9.414983618,8.924161453,11.58304564,11.36272771,10.63217154
SACM1L,13.12514713,13.12585141,12.71398751,12.54343647,12.39042774,12.34029395
SACS,12.18228643,11.37509339,12.32227317,10.24786032,10.24651749,10.6094845
SAE1,12.71814784,12.84962851,12.36944121,13.20278637,13.47489142,12.41501623
SAFB,13.2437218,13.48910036,13.16949055,13.11347201,13.25684008,12.98830313
SAFB2,12.08150184,12.33398341,11.93446592,12.18925884,12.30261261,12.33586264
SAG,5.90063054,5.884823932,6.141806269,6.028044969,5.876459265,5.872985945
SALL2,7.268648194,6.630803293,7.571388009,7.149520984,6.512108865,8.099557375
SALL4,6.613014956,7.749962054,6.543505487,5.965133095,6.445528701,6.061164679
SALRNA1,5.90063054,6.173951857,5.889425093,6.028044969,6.225570687,5.872985945
SAMD1,11.31092489,11.75010386,10.93428875,12.89737172,12.66310498,12.17371925
SAMD10,11.544313,11.61249321,10.47872733,11.14633995,11.48171115,10.79036562
SAMD11,5.90063054,6.031277264,6.1850857,5.88294886,6.225570687,5.951075045
SAMD12,6.058513389,6.524755774,5.97426954,6.494239099,6.909759323,6.061164679
SAMD14,9.643480931,8.970528468,9.670260482,9.52104578,9.173542127,9.616549156
SAMD15,6.395906702,6.56889203,6.987404429,6.27712853,6.317676649,6.247764386
SAMD3,10.46834876,11.43561045,9.460743478,11.38275498,12.02880656,10.231541
SAMD4A,9.678801296,8.029727537,10.92656505,6.308732116,7.299292393,7.081381683
SAMD4B,12.01948702,11.80344368,11.88274193,11.56029802,11.5950429,11.4025295
SAMD5,6.166599461,7.473712868,6.543505487,5.684002536,6.553389672,5.872985945
SAMD8,10.99829162,10.45534514,11.08621311,11.06752512,9.902009723,11.84306874
SAMD9,11.9385533,13.13740013,12.00800033,12.55193111,12.40048799,12.45120185
SAMD9L,12.61214737,13.36715665,12.95120389,11.67838992,12.03795285,11.44018284
SAMHD1,12.97965138,12.95961408,12.58459291,14.48553572,13.58301087,14.18575611
SAMM50,12.11172647,11.60880976,11.64564715,12.03822309,11.75316836,11.58291844
SAMSN1,13.97475649,13.2357373,14.10666275,12.44830729,12.33828062,12.50174678
SAMSN1-AS1,6.058513389,5.967778528,6.63122822,5.684002536,5.684002536,6.181888762
SANBR,6.783863247,7.832375563,7.056112649,8.824694767,9.35118028,8.288055532
SAP130,10.83991641,11.07079028,10.71953952,12.0605561,11.93973702,11.96478279
SAP18,13.37773358,12.92301119,12.98856716,12.84936397,12.80507866,12.65149744
SAP25,6.058513389,6.131617921,6.29618768,6.732952317,6.490586911,6.927788386
SAP30,10.53204682,10.83487119,10.19450814,10.22083893,10.3886019,10.08049799
SAP30-DT,6.65898947,6.809784147,6.747660324,7.484873733,7.1596285,7.717040192
SAP30BP,11.9975255,12.02826942,11.91118472,11.68484232,11.82780863,11.65109985
SAP30L,10.30685761,10.41050882,10.24014171,11.72463293,11.4579352,11.58416467
SAP30L-AS1,7.243936385,7.11513236,7.357237747,7.23757841,7.251349119,7.024941639
SAPCD1,6.116049387,6.031277264,6.039207632,6.080957172,6.345379965,6.010865934
SAPCD1-AS1,6.803098542,6.524755774,6.610175878,6.622249602,6.490586911,6.595266154
SAPCD2,10.28684618,10.49183699,8.288081613,11.45097455,12.17119419,9.312413273
SAPCD2P3,5.90063054,6.248855168,6.09381558,6.169412848,6.068066365,5.872985945
SAR1A,13.37331931,12.80144049,12.78165453,12.82853957,12.65595363,12.21960817
SAR1B,12.43829519,11.77619962,12.12087833,11.64524652,11.11157826,11.85378546
SARAF,14.03628164,13.47133899,13.88095311,15.26075445,13.97506139,15.50249766
SARDH,6.212174677,7.764067489,6.328775079,6.641726071,8.40004728,7.225457147
SARM1,10.81034115,10.30506051,10.68056833,10.13909882,9.925373983,10.48680116
SARNP,7.068552261,7.127105567,7.015428915,7.149520984,7.406933883,7.0014953
SARS1,13.16418358,12.83354682,13.19413062,13.01655708,12.55960827,12.90550536
SARS2,8.825017706,8.905243277,8.750853686,8.334426399,8.548058778,8.497543188
SART1,13.34590266,13.30450893,13.0825581,13.16667701,13.2387656,12.83590979
SART3,12.79583777,12.89720255,12.79570528,12.25461352,12.52301643,12.45051885
SASH1,5.90063054,7.292849596,5.97426954,6.367314084,6.764940439,6.181888762
SASH3,12.33311343,12.91613666,11.57381951,14.40642691,14.73617329,13.83025276
SASS6,9.030139365,9.663500248,8.383721894,9.439543531,9.890881693,8.859976477
SAT1,12.91495485,12.36515246,12.80162511,12.32403977,11.88765252,12.69904295
SAT2,10.25286212,9.899564257,10.46278475,11.03421216,10.45894334,11.2740444
SATB1,13.61815686,13.94767855,13.39556931,13.50963769,13.40604953,14.06869388
SATB1-AS1,8.483391085,8.843150149,8.678052694,8.487269904,8.785762968,9.279756465
SATB2,6.512361826,7.127105567,7.228105426,6.494239099,7.105218736,7.165981999
SAV1,9.945776761,10.39131716,9.611532102,8.960008819,9.794129959,9.183673689
SAXO1,5.990074363,5.884823932,5.684002536,6.080957172,5.876459265,6.145279158
SAXO2,5.684002536,6.031277264,5.97426954,5.88294886,6.068066365,6.359686744
SAYSD1,10.51609832,9.884369475,10.61285558,9.789769383,10.18868512,9.958676018
SBDS,11.89257554,11.24645226,11.73587494,10.49727153,10.35159128,10.88445974
SBDSP1,10.9809771,9.930958811,10.97229809,9.230610458,9.232304054,9.691205074
SBF1,13.92165394,14.07432706,13.55975128,14.54749355,14.56796669,14.10089439
SBF2,7.909771075,8.72396613,8.002456501,7.801991453,8.645361739,8.353519192
SBF2-AS1,7.980831244,7.706692229,8.581370632,7.348563625,7.380925468,7.630413967
SBK1,6.538771651,6.825887558,6.800631988,7.630627916,7.336273627,7.566758219
SBNO1,12.6701113,12.43648909,12.86680279,12.26441035,12.14019194,12.47042051
SBNO1-AS1,7.192847831,6.809784147,7.120663611,6.92067852,7.105218736,7.013284027
SBNO2,13.15355803,12.71094064,13.20342291,12.61432016,12.48846589,12.41571625
SBSPON,6.329109341,6.610686002,6.261649895,6.27712853,6.648035044,6.333626357
SC5D,10.29755359,9.945670522,10.37236466,10.35438268,9.955056036,9.637591361
SCAANT1,6.292768387,5.967778528,6.141806269,6.127464679,6.068066365,6.061164679
SCAF1,13.61882295,13.488349,13.23391983,13.48138232,13.47198585,13.14256802
SCAF11,12.67088234,13.00864777,12.88563613,13.71394585,13.25656995,13.83958555
SCAF4,12.5900338,12.5401891,12.53214947,11.67060874,11.963105,11.52742169
SCAF8,11.91748146,12.00883784,11.86346357,11.62480958,11.73350039,11.53817891
SCAI,7.754941906,8.653093868,8.130740831,9.162684037,9.260798498,9.454416179
SCAMP1,10.56674477,10.11917035,10.30479346,10.9743458,10.29791187,10.9197831
SCAMP1-AS1,8.409765085,8.260817302,8.211688277,8.907431514,8.590595184,8.859976477
SCAMP2,13.15888059,12.93353798,12.89654268,13.3701041,13.25778512,13.29313613
SCAMP3,13.11139186,12.4273706,12.98726916,12.55028329,12.08069913,12.41641593
SCAMP4,11.19845058,10.72340032,11.01735137,11.09427853,10.96444686,10.8585896
SCAMP5,8.960497231,9.586620371,8.88279388,9.816737478,10.06181726,10.05190069
SCAND1,12.27479656,11.74298048,11.69873704,12.42280394,12.00230403,11.85928567
SCAND2P,7.351217946,8.491390937,7.739125741,7.668275364,7.931280687,8.123423637
SCAP,13.48010904,12.97399909,13.37175054,13.07878587,12.69873713,13.20720236
SCAPER,9.046227372,9.016182163,9.2993601,9.896212778,9.609422258,10.05430567
SCARB1,8.602415777,9.129454936,9.59402035,7.795289356,9.032967888,8.197078096
SCARB2,8.763826297,9.784751555,9.509336887,10.88970144,11.2515936,11.01221772
SCARF1,9.585527627,12.61598691,8.374452218,7.053848227,10.67670673,7.081381683
SCARF2,6.744146361,6.524755774,6.65176035,7.066279886,6.909759323,7.573993159
SCARNA10,6.058513389,6.031277264,5.97426954,6.127464679,6.016855862,6.145279158
SCARNA12,6.589028203,6.610686002,6.671805153,6.27712853,6.533028503,6.497529838
SCARNA13,6.363389184,6.477882595,6.470497404,6.127464679,6.421868569,6.306399962
SCARNA18,5.990074363,5.684002536,5.889425093,5.88294886,5.684002536,6.181888762
SCARNA20,5.990074363,5.967778528,5.889425093,6.080957172,5.684002536,5.951075045
SCARNA21,5.990074363,5.967778528,6.328775079,6.028044969,5.684002536,6.746248139
SCARNA22,6.058513389,5.967778528,5.889425093,5.965133095,6.113084811,5.872985945
SCARNA4,6.329109341,5.684002536,5.97426954,5.684002536,5.955976396,5.872985945
SCARNA5,5.990074363,5.967778528,5.97426954,6.080957172,6.153695847,6.181888762
SCARNA6,6.058513389,6.131617921,5.97426954,6.028044969,6.113084811,6.181888762
SCARNA7,6.166599461,6.373645091,6.224787199,5.965133095,6.068066365,6.215893106
SCARNA8,5.990074363,6.084680694,6.039207632,5.88294886,6.068066365,6.061164679
SCARNA9,6.564302067,7.525622309,6.800631988,6.560863378,6.999804947,7.024941639
SCART1,6.589028203,7.884553565,9.089686939,6.660760119,8.64200112,9.681888588
SCAT1,5.90063054,6.084680694,6.039207632,5.965133095,6.190960507,6.538124066
SCAT2,6.292768387,6.45326313,6.261649895,6.028044969,6.190960507,6.333626357
SCCPDH,10.41896008,10.33773746,10.4903073,10.6038089,10.58492142,10.43057818
SCD,13.58717971,13.43657537,13.59560317,11.36518347,12.87079481,10.05550665
SCD5,7.053823798,8.181279766,7.907325983,8.120986087,9.060722052,8.716856079
SCFD1,11.00972012,10.88829025,10.89208007,10.90305175,10.75382463,10.76713077
SCFD2,10.68046425,10.88524699,10.32257543,9.30895462,9.794129959,9.570147811
SCG5,6.42689428,6.524755774,6.224787199,6.517105505,6.962182103,6.408808821
SCGB1B2P,6.058513389,5.884823932,6.039207632,6.080957172,6.225570687,6.105385029
SCGB2B2,6.166599461,6.031277264,6.359695104,6.207898878,6.288621095,6.010865934
SCHIP1,6.166599461,7.040377631,6.928960673,6.243638289,6.810744174,6.145279158
SCIMP,5.990074363,8.849484137,6.09381558,6.080957172,10.36369938,6.010865934
SCIN,5.684002536,5.684002536,6.1850857,5.684002536,6.258007383,6.901978847
SCLT1,9.234689653,10.12950947,9.03566951,9.924187231,10.26815552,9.563394387
SCLY,9.877754629,10.08769888,9.335010847,8.628537148,8.419932699,8.128146564
SCMH1,9.914782208,9.973213921,9.8513493,10.44140021,10.6726592,10.16747336
SCMH1-DT,5.90063054,5.884823932,6.141806269,5.684002536,5.876459265,6.010865934
SCML1,5.90063054,6.887727591,6.09381558,5.965133095,6.468412658,6.061164679
SCML2,7.787417984,7.040377631,8.085498953,7.279174508,7.415479411,6.820214893
SCML2P2,6.058513389,5.684002536,5.97426954,6.127464679,5.955976396,6.359686744
SCML4,6.564302067,6.54713893,6.495641101,9.093954047,7.071222756,9.101835224
SCN11A,5.684002536,6.031277264,6.039207632,5.88294886,5.955976396,6.061164679
SCN1B,7.125535699,7.525622309,7.839862153,6.394675016,6.882481134,7.186158302
SCN2A,7.460009372,8.165833341,7.8536359,7.458815193,7.755682037,7.186158302
SCN3B,6.42689428,6.344798264,6.328775079,6.420943357,6.288621095,6.518100858
SCN4A,6.166599461,6.248855168,5.97426954,6.308732116,6.468412658,6.518100858
SCN4B,6.212174677,5.967778528,6.261649895,6.308732116,6.153695847,6.776548116
SCN8A,6.538771651,6.45326313,7.605103511,6.338722966,6.445528701,7.31817799
SCN9A,5.684002536,6.173951857,5.684002536,5.684002536,6.068066365,5.684002536
SCNM1,11.38361229,11.05530678,10.92191088,11.31336917,11.24179725,11.02083636
SCNN1A,5.990074363,5.684002536,5.889425093,6.028044969,6.225570687,6.47636798
SCNN1B,5.990074363,8.445731465,6.09381558,5.684002536,7.806534125,6.215893106
SCNN1D,6.456536923,6.669639609,6.566358688,6.815726725,6.882481134,7.235072749
SCNN1G,5.90063054,6.373645091,6.039207632,5.684002536,5.684002536,5.684002536
SCO1,12.30656694,11.6393719,12.3554233,11.06356799,10.98612855,11.27095177
SCOC,10.23207926,10.58297553,10.15003722,10.61827616,10.50521169,10.23366352
SCOC-AS1,6.116049387,6.212790155,5.97426954,6.602302164,6.553389672,6.698797151
