,ensembl_gene_id,ensembl_transcript_id,hgnc_symbol
143135,ENSG00000174837,ENST00000250572,ADGRE1
22851,ENSG00000174839,ENST00000311128,DENND6A
22690,ENSG00000174840,ENST00000487257,PDE12
29769,ENSG00000174842,ENST00000370360,GLMN
96715,ENSG00000174851,ENST00000496746,YIF1A
96691,ENSG00000174871,ENST00000311445,CNIH2
99767,ENSG00000174885,ENST00000534750,NLRP6
157517,ENSG00000174886,ENST00000418389,NDUFA11
66194,ENSG00000174891,ENST00000480820,RSRC1
96684,ENSG00000174903,ENST00000527397,RAB1B
61022,ENSG00000174912,ENST00000481421,METTL15P1
102737,ENSG00000174915,ENST00000532614,PTDSS2
157426,ENSG00000174917,ENST00000585605,MICOS13
61632,ENSG00000174928,ENST00000482061,C3orf33
136694,ENSG00000174938,ENST00000346932,SEZ6L2
132482,ENSG00000174939,ENST00000563177,ASPHD1
137969,ENSG00000174943,ENST00000308768,KCTD13
68087,ENSG00000174944,ENST00000309170,P2RY14
65174,ENSG00000174945,ENST00000312371,AMZ1
68084,ENSG00000174946,ENST00000309180,GPR171
155634,ENSG00000174951,ENST00000645652,FUT1
60425,ENSG00000174953,ENST00000496811,DHX36
148627,ENSG00000174977,ENST00000447794,
130509,ENSG00000174989,ENST00000652555,FBXW8
138173,ENSG00000174990,ENST00000649158,CA5A
97535,ENSG00000174996,ENST00000531240,KLC2
61403,ENSG00000175003,ENST00000366963,SLC22A1
93964,ENSG00000175029,ENST00000337195,CTBP2
60533,ENSG00000175040,ENST00000309575,CHST2
59535,ENSG00000175048,ENST00000414563,ZDHHC14
60600,ENSG00000175054,ENST00000658083,ATR
139642,ENSG00000175061,ENST00000475947,SNHG29
143779,ENSG00000175063,ENST00000405520,UBE2C
61157,ENSG00000175066,ENST00000392993,GK5
95973,ENSG00000175073,ENST00000310421,VCPIP1
28830,ENSG00000175084,ENST00000373960,DES
22471,ENSG00000175087,ENST00000444713,PDIK1L
69065,ENSG00000175093,ENST00000310546,SPSB4
103869,ENSG00000175104,ENST00000526995,TRAF6
26873,ENSG00000175105,ENST00000636215,ZNF654
139500,ENSG00000175106,ENST00000225576,TVP23C
68143,ENSG00000175110,ENST00000495075,MRPS22
96780,ENSG00000175115,ENST00000320580,PACS1
27745,ENSG00000175130,ENST00000329421,MARCKSL1
25117,ENSG00000175137,ENST00000484202,SH3BP5L
22628,ENSG00000175147,ENST00000310916,TMEM51-AS1
157253,ENSG00000175155,ENST00000312655,YPEL2
26181,ENSG00000175161,ENST00000473523,CADM2
62349,ENSG00000175166,ENST00000417952,PSMD2
139862,ENSG00000175170,ENST00000478164,FAM182B
160338,ENSG00000175175,ENST00000308249,PPM1E
62655,ENSG00000175182,ENST00000450976,FAM131A
130497,ENSG00000175183,ENST00000311083,CSRP2
132259,ENSG00000175189,ENST00000309668,INHBC
62036,ENSG00000175193,ENST00000639100,PARL
137420,ENSG00000175197,ENST00000547303,DDIT3
126830,ENSG00000175198,ENST00000376285,PCCA
135561,ENSG00000175203,ENST00000551142,DCTN2
31977,ENSG00000175206,ENST00000376480,NPPA
94482,ENSG00000175213,ENST00000311764,ZNF408
129046,ENSG00000175215,ENST00000398073,CTDSP2
93259,ENSG00000175216,ENST00000529230,CKAP5
92907,ENSG00000175220,ENST00000311956,ARHGAP1
159853,ENSG00000175221,ENST00000395808,MED16
102871,ENSG00000175224,ENST00000580238,ATG13
103872,ENSG00000175264,ENST00000308064,CHST1
135497,ENSG00000175265,ENST00000699472,GOLGA8A
137231,ENSG00000175267,ENST00000562340,VWA3A
97559,ENSG00000175274,ENST00000354556,TP53I11
25459,ENSG00000175279,ENST00000309048,CENPS
96931,ENSG00000175283,ENST00000372586,DOLK
96909,ENSG00000175287,ENST00000428610,PHYHD1
96668,ENSG00000175294,ENST00000312106,CATSPER1
96995,ENSG00000175305,ENST00000520509,CCNE2
64673,ENSG00000175309,ENST00000308158,PHYKPL
96667,ENSG00000175315,ENST00000312134,CST6
132538,ENSG00000175318,ENST00000309731,GRAMD2A
151055,ENSG00000175322,ENST00000592345,ZNF519
100332,ENSG00000175324,ENST00000520755,LSM1
96659,ENSG00000175334,ENST00000445560,BANF1
129988,ENSG00000175344,ENST00000635978,CHRNA7
100302,ENSG00000175348,ENST00000534025,TMEM9B
103796,ENSG00000175352,ENST00000696747,NRIP3
142685,ENSG00000175354,ENST00000589444,PTPN2
100311,ENSG00000175356,ENST00000649792,SCUBE2
96639,ENSG00000175376,ENST00000526451,EIF1AD
141995,ENSG00000175387,ENST00000262160,SMAD2
98479,ENSG00000175390,ENST00000533626,EIF3F
92669,ENSG00000175395,ENST00000302609,ZNF25
137768,ENSG00000175398,ENST00000309675,OR10P1
64625,ENSG00000175414,ENST00000310389,ARL10
64629,ENSG00000175416,ENST00000310418,CLTB
58569,ENSG00000175426,ENST00000311106,PCSK1
91726,ENSG00000175445,ENST00000520959,LPL
58930,ENSG00000175449,ENST00000511684,RFESD
25813,ENSG00000175455,ENST00000463996,CCDC14
98328,ENSG00000175463,ENST00000526387,TBC1D10C
96631,ENSG00000175467,ENST00000532333,SART1
93653,ENSG00000175470,ENST00000455566,PPP2R2D
63955,ENSG00000175471,ENST00000514040,MCTP1
98294,ENSG00000175482,ENST00000312419,POLD4
151938,ENSG00000175489,ENST00000339007,LRRC25
98311,ENSG00000175505,ENST00000312438,CLCF1
98359,ENSG00000175514,ENST00000312457,GPR152
98662,ENSG00000175536,ENST00000310109,LIPT2
98667,ENSG00000175538,ENST00000310128,KCNE3
99236,ENSG00000175544,ENST00000538060,CABP4
128688,ENSG00000175548,ENST00000308742,ALG10B
96619,ENSG00000175550,ENST00000525501,DRAP1
95151,ENSG00000175556,ENST00000304778,LONRF3
98279,ENSG00000175564,ENST00000314032,UCP3
99098,ENSG00000175567,ENST00000663595,UCP2
96616,ENSG00000175573,ENST00000438576,C11orf68
98208,ENSG00000175575,ENST00000541951,PAAF1
98181,ENSG00000175581,ENST00000508278,MRPL48
97438,ENSG00000175582,ENST00000310653,RAB6A
99827,ENSG00000175591,ENST00000393597,P2RY2
96610,ENSG00000175592,ENST00000312562,FOSL1
135741,ENSG00000175595,ENST00000682617,ERCC4
61710,ENSG00000175600,ENST00000444074,SUGCT
96608,ENSG00000175602,ENST00000312579,CCDC85B
98717,ENSG00000175606,ENST00000520167,TMEM70
101041,ENSG00000175611,ENST00000433656,ERCC6L2-AS1
98337,ENSG00000175634,ENST00000530623,RPS6KB2
132012,ENSG00000175643,ENST00000573910,RMI2
152797,ENSG00000175662,ENST00000581396,TOM1L2
143251,ENSG00000175691,ENST00000314531,ZNF77
26842,ENSG00000175697,ENST00000495912,GPR156
131835,ENSG00000175699,ENST00000640978,CCDC197
28289,ENSG00000175701,ENST00000414416,MTLN
158734,ENSG00000175711,ENST00000320865,B3GNTL1
131117,ENSG00000175727,ENST00000319080,MLXIP
141725,ENSG00000175730,ENST00000317045,BAK1P1
61708,ENSG00000175741,ENST00000426392,RWDD4P2
134498,ENSG00000175746,ENST00000625107,LINC02915
34809,ENSG00000175756,ENST00000338370,AURKAIP1
98171,ENSG00000175764,ENST00000321582,TTLL11
95359,ENSG00000175768,ENST00000540941,TOMM5
25809,ENSG00000175772,ENST00000436665,LINC01106
104277,ENSG00000175773,ENST00000602376,ZBTB44-DT
136023,ENSG00000175779,ENST00000643648,LINC02694
129524,ENSG00000175782,ENST00000674096,SLC35E3
97360,ENSG00000175787,ENST00000395395,ZNF169
23777,ENSG00000175792,ENST00000585057,RUVBL1
31280,ENSG00000175793,ENST00000339276,SFN
91597,ENSG00000175806,ENST00000317173,MSRA
127004,ENSG00000175820,ENST00000322527,CCDC168
136178,ENSG00000175826,ENST00000570828,CTDNEP1
144620,ENSG00000175832,ENST00000319349,ETV4
24607,ENSG00000175841,ENST00000487497,FAM172BP
99905,ENSG00000175854,ENST00000495313,SWI5
157133,ENSG00000175866,ENST00000321280,BAIAP2
92108,ENSG00000175868,ENST00000523376,CALCB
22928,ENSG00000175874,ENST00000324768,CREG2
142226,ENSG00000175886,ENST00000588490,RPL7AP66
95974,ENSG00000175893,ENST00000380916,ZDHHC21
142823,ENSG00000175894,ENST00000323084,TSPEAR
101177,ENSG00000175895,ENST00000700745,PLEKHF2
97786,ENSG00000175899,ENST00000543436,A2M
145252,ENSG00000175906,ENST00000320033,ARL4D
65306,ENSG00000175920,ENST00000340083,DOK7
151381,ENSG00000175931,ENST00000319380,UBE2O
131097,ENSG00000175938,ENST00000318663,ORAI3
137807,ENSG00000175970,ENST00000618898,UNC119B
24099,ENSG00000175984,ENST00000393276,DENND2C
127245,ENSG00000175985,ENST00000556123,PLEKHD1
146111,ENSG00000176014,ENST00000590693,TUBB6
60749,ENSG00000176018,ENST00000500869,LYSMD3
25944,ENSG00000176020,ENST00000320431,AMIGO3
34787,ENSG00000176022,ENST00000379198,B3GALT6
156474,ENSG00000176024,ENST00000593395,ZNF613
100296,ENSG00000176029,ENST00000326053,C11orf16
31561,ENSG00000176040,ENST00000452346,TMPRSS7
134471,ENSG00000176046,ENST00000324873,NUPR1
59036,ENSG00000176049,ENST00000507386,JAKMIP2
140101,ENSG00000176054,ENST00000320371,RPL23P2
60733,ENSG00000176055,ENST00000316610,MBLAC2
94765,ENSG00000176058,ENST00000333046,TPRN
95123,ENSG00000176076,ENST00000372101,KCNE5
27512,ENSG00000176083,ENST00000403843,ZNF683
62573,ENSG00000176087,ENST00000623481,SLC35A4
34755,ENSG00000176092,ENST00000475866,CRYBG2
23254,ENSG00000176095,ENST00000321599,IP6K1
94761,ENSG00000176101,ENST00000459860,SSNA1
93240,ENSG00000176102,ENST00000528865,CSTF3
141318,ENSG00000176105,ENST00000577961,YES1
155861,ENSG00000176108,ENST00000572525,CHMP6
126922,ENSG00000176124,ENST00000655550,DLEU1
67102,ENSG00000176125,ENST00000388761,UFSP1
149682,ENSG00000176136,ENST00000589410,MC5R
23160,ENSG00000176142,ENST00000473684,TMEM39A
92956,ENSG00000176148,ENST00000532687,TCP11L1
133288,ENSG00000176153,ENST00000553522,GPX2
159584,ENSG00000176155,ENST00000584717,CCDC57
146830,ENSG00000176160,ENST00000323777,HSF5
151344,ENSG00000176170,ENST00000591651,SPHK1
99395,ENSG00000176171,ENST00000368636,BNIP3
140264,ENSG00000176177,ENST00000325157,ENTHD1
149641,ENSG00000176182,ENST00000322217,MYPOP
145646,ENSG00000176208,ENST00000578295,ATAD5
95327,ENSG00000176209,ENST00000438528,SMIM19
146735,ENSG00000176222,ENST00000587539,ZNF404
146939,ENSG00000176225,ENST00000639487,RTTN
91773,ENSG00000176236,ENST00000624760,RPP38-DT
91714,ENSG00000176244,ENST00000356189,ACBD7
94753,ENSG00000176248,ENST00000487917,ANAPC2
29796,ENSG00000176261,ENST00000341885,ZBTB8OS
126714,ENSG00000176268,ENST00000458172,CYCSP34
94607,ENSG00000176273,ENST00000371408,SLC35G1
92292,ENSG00000176289,ENST00000324799,IDSP1
96214,ENSG00000176340,ENST00000314133,COX8A
64482,ENSG00000176349,ENST00000402221,
159186,ENSG00000176358,ENST00000326219,TAC4
135826,ENSG00000176371,ENST00000540936,ZSCAN2
132339,ENSG00000176383,ENST00000546192,B3GNT4
97804,ENSG00000176386,ENST00000490408,CDC26
133472,ENSG00000176387,ENST00000567684,HSD11B2
145319,ENSG00000176390,ENST00000585268,CRLF3
24933,ENSG00000176393,ENST00000481780,RNPEP
149373,ENSG00000176396,ENST00000390658,EID2
149371,ENSG00000176401,ENST00000326282,EID2B
62567,ENSG00000176402,ENST00000312891,GJC3
100714,ENSG00000176406,ENST00000696799,RIMS2
22768,ENSG00000176407,ENST00000456682,KCMF1
62899,ENSG00000176410,ENST00000395176,DNAJC30
131885,ENSG00000176422,ENST00000338146,SPRYD4
62897,ENSG00000176428,ENST00000324941,VPS37D
131732,ENSG00000176438,ENST00000557275,SYNE3
25430,ENSG00000176444,ENST00000361168,CLK2
134053,ENSG00000176454,ENST00000314891,LPCAT4
129379,ENSG00000176463,ENST00000318445,SLCO3A1
159301,ENSG00000176472,ENST00000458714,ZNF575
131817,ENSG00000176473,ENST00000555775,WDR25
131295,ENSG00000176476,ENST00000564682,SGF29
100921,ENSG00000176485,ENST00000415826,PLAAT3
154350,ENSG00000176490,ENST00000323469,DIRAS1
159286,ENSG00000176531,ENST00000595498,PHLDB3
142676,ENSG00000176533,ENST00000382159,GNG7
23752,ENSG00000176542,ENST00000491165,USF3
145253,ENSG00000176563,ENST00000588408,CNTD1
161550,ENSG00000176593,ENST00000550135,
97629,ENSG00000176595,ENST00000320248,KBTBD11
61037,ENSG00000176597,ENST00000326505,B3GNT5
153269,ENSG00000176619,ENST00000532465,LMNB2
96839,ENSG00000176623,ENST00000517710,RMDN1
144415,ENSG00000176624,ENST00000406189,MEX3C
140082,ENSG00000176635,ENST00000336726,HORMAD2
141972,ENSG00000176641,ENST00000312828,RNF152
142795,ENSG00000176658,ENST00000318217,MYO1D
151973,ENSG00000176659,ENST00000625080,LINC02910
171204,ENSG00000176681,ENST00000496930,LRRC37A
136132,ENSG00000176700,ENST00000348993,SCAND2P
29352,ENSG00000176714,ENST00000324364,CCDC121
133536,ENSG00000176715,ENST00000537895,ACSF3
24106,ENSG00000176720,ENST00000641230,BOK
132466,ENSG00000176723,ENST00000564218,ZNF843
92580,ENSG00000176731,ENST00000619594,RBIS
32819,ENSG00000176732,ENST00000313213,PFN4
164401,ENSG00000176749,ENST00000313401,CDK5R1
166081,ENSG00000176761,ENST00000561698,ZNF285BP
94019,ENSG00000176769,ENST00000483040,TCERG1L
29551,ENSG00000176771,ENST00000640590,NCKAP5
62173,ENSG00000176783,ENST00000319449,RUFY1
58867,ENSG00000176788,ENST00000606445,BASP1
170198,ENSG00000176809,ENST00000339474,LRRC37A3
68223,ENSG00000176826,ENST00000455909,FKBP9P1
131974,ENSG00000176834,ENST00000359236,VSIG10
136889,ENSG00000176842,ENST00000394636,IRX5
169776,ENSG00000176845,ENST00000320095,METRNL
93995,ENSG00000176853,ENST00000521166,FAM91A1
134103,ENSG00000176871,ENST00000315436,WSB2
94681,ENSG00000176884,ENST00000371561,GRIN1
166129,ENSG00000176890,ENST00000323274,TYMS
136510,ENSG00000176894,ENST00000317479,PXMP2
61764,ENSG00000176896,ENST00000696126,TCEANC
133939,ENSG00000176903,ENST00000316836,PNMA1
168442,ENSG00000176909,ENST00000318083,MAMSTR
167297,ENSG00000176912,ENST00000664942,TYMSOS
131894,ENSG00000176915,ENST00000357997,ANKLE2
94621,ENSG00000176919,ENST00000649755,C8G
168438,ENSG00000176920,ENST00000522966,FUT2
170950,ENSG00000176927,ENST00000448319,EFCAB5
65017,ENSG00000176928,ENST00000322348,GCNT4
65321,ENSG00000176933,ENST00000469761,TOB2P1
68761,ENSG00000176945,ENST00000447234,MUC20
29558,ENSG00000176946,ENST00000402136,THAP4
137347,ENSG00000176953,ENST00000564978,NFATC2IP
102957,ENSG00000176973,ENST00000316409,FAM89B
170501,ENSG00000176974,ENST00000395684,SHMT1
94665,ENSG00000176978,ENST00000470766,DPP7
96482,ENSG00000176986,ENST00000345254,SEC24C
164453,ENSG00000176994,ENST00000406438,SMCR8
60107,ENSG00000176998,ENST00000418983,HCG4
33022,ENSG00000177000,ENST00000376592,MTHFR
166523,ENSG00000177025,ENST00000314391,C19orf18
103266,ENSG00000177030,ENST00000527170,DEAF1
60213,ENSG00000177034,ENST00000512528,MTX3
102779,ENSG00000177042,ENST00000397510,TMEM80
170489,ENSG00000177045,ENST00000317578,SIX5
97927,ENSG00000177047,ENST00000380229,IFNW1
169008,ENSG00000177051,ENST00000317683,FBXO46
92111,ENSG00000177054,ENST00000532026,ZDHHC13
58231,ENSG00000177058,ENST00000515159,SLC38A9
98768,ENSG00000177076,ENST00000340967,ACER2
135842,ENSG00000177082,ENST00000434634,WDR73
139068,ENSG00000177084,ENST00000541627,POLE
164451,ENSG00000177096,ENST00000321753,PHETA2
97619,ENSG00000177098,ENST00000415030,SCN4B
94151,ENSG00000177103,ENST00000527706,DSCAML1
99595,ENSG00000177105,ENST00000351018,RHOG
103049,ENSG00000177106,ENST00000524763,EPS8L2
136610,ENSG00000177119,ENST00000426898,ANO6
100260,ENSG00000177125,ENST00000319119,ZBTB34
58130,ENSG00000177138,ENST00000362066,FAM9B
165116,ENSG00000177150,ENST00000651643,FAM210A
95350,ENSG00000177156,ENST00000528070,TALDO1
136464,ENSG00000177169,ENST00000321867,ULK1
24160,ENSG00000177173,ENST00000319092,NAP1L4P1
34425,ENSG00000177181,ENST00000431473,RIMKLA
97244,ENSG00000177189,ENST00000379565,RPS6KA3
170194,ENSG00000177191,ENST00000691102,B3GNT8
136486,ENSG00000177192,ENST00000443358,PUS1
126873,ENSG00000177197,ENST00000452246,PCNPP5
136646,ENSG00000177200,ENST00000447540,CHD9
168400,ENSG00000177202,ENST00000321762,SPACA4
95380,ENSG00000177225,ENST00000465313,GATD1
131226,ENSG00000177238,ENST00000613872,TRIM72
97295,ENSG00000177239,ENST00000682881,MAN1B1
34713,ENSG00000177272,ENST00000685980,KCNA3
97700,ENSG00000177283,ENST00000374694,FZD8
127757,ENSG00000177294,ENST00000321535,FBXO39
26848,ENSG00000177301,ENST00000640680,KCNA2
164288,ENSG00000177302,ENST00000493648,TOP3A
169556,ENSG00000177303,ENST00000321617,CASKIN2
67252,ENSG00000177311,ENST00000509842,ZBTB38
101395,ENSG00000177335,ENST00000517653,LINC02904
167322,ENSG00000177337,ENST00000577995,DLGAP1-AS1
129035,ENSG00000177340,ENST00000313737,
127883,ENSG00000177350,ENST00000487479,RPL13AP3
26344,ENSG00000177352,ENST00000321895,CCDC71
139194,ENSG00000177359,ENST00000542490,
134756,ENSG00000177370,ENST00000327158,TIMM22
132495,ENSG00000177374,ENST00000574370,HIC1
165793,ENSG00000177380,ENST00000334186,PPFIA3
62913,ENSG00000177383,ENST00000317897,MAGEF1
98272,ENSG00000177406,ENST00000666212,NINJ2-AS1
68112,ENSG00000177409,ENST00000318238,SAMD9L
164472,ENSG00000177410,ENST00000417721,ZFAS1
129231,ENSG00000177425,ENST00000548075,PAWR
164085,ENSG00000177426,ENST00000552383,TGIF1
163086,ENSG00000177427,ENST00000323019,MIEF2
59794,ENSG00000177432,ENST00000323061,NAP1L5
58759,ENSG00000177453,ENST00000509362,NIM1K
131329,ENSG00000177455,ENST00000565089,CD19
29942,ENSG00000177463,ENST00000425241,NR2C2
133917,ENSG00000177465,ENST00000326303,ACOT4
168976,ENSG00000177469,ENST00000357037,CAVIN1
26666,ENSG00000177479,ENST00000452882,ARIH2
28165,ENSG00000177483,ENST00000480583,RBM44
92441,ENSG00000177485,ENST00000326624,ZBTB33
23612,ENSG00000177494,ENST00000317012,ZBED2
129972,ENSG00000177508,ENST00000329734,IRX3
95423,ENSG00000177542,ENST00000320230,SLC25A22
131311,ENSG00000177548,ENST00000357573,RABEP2
61728,ENSG00000177556,ENST00000521264,ATOX1
62057,ENSG00000177565,ENST00000636864,TBL1XR1
96594,ENSG00000177570,ENST00000409003,SAMD12
102189,ENSG00000177575,ENST00000359156,CD163
165028,ENSG00000177576,ENST00000613385,C18orf32
62296,ENSG00000177590,ENST00000495150,GIMAP3P
102750,ENSG00000177595,ENST00000525028,PIDD1
95514,ENSG00000177600,ENST00000532004,RPLP2
138060,ENSG00000177602,ENST00000325418,HASPIN
27726,ENSG00000177606,ENST00000678696,JUN
92838,ENSG00000177613,ENST00000331173,CSTF2T
24968,ENSG00000177614,ENST00000391860,PGBD5
25416,ENSG00000177628,ENST00000368373,GBA
93679,ENSG00000177640,ENST00000414722,CASC2
27160,ENSG00000177646,ENST00000505602,ACAD9
166405,ENSG00000177663,ENST00000477874,IL17RA
95531,ENSG00000177666,ENST00000336615,PNPLA2
91828,ENSG00000177669,ENST00000320542,MBOAT4
33008,ENSG00000177674,ENST00000376637,AGTRAP
62584,ENSG00000177679,ENST00000611745,SRRM3
60077,ENSG00000177683,ENST00000468884,THAP5
95557,ENSG00000177685,ENST00000528315,CRACR2B
68078,ENSG00000177688,ENST00000326669,SUMO4
164169,ENSG00000177692,ENST00000617313,DNAJC28
95572,ENSG00000177697,ENST00000524748,CD151
95626,ENSG00000177700,ENST00000534030,POLR2L
59075,ENSG00000177706,ENST00000313766,FAM20C
23756,ENSG00000177707,ENST00000491525,NECTIN3
97338,ENSG00000177710,ENST00000382435,SLC35G5
62781,ENSG00000177721,ENST00000616064,ANXA2R
97785,ENSG00000177725,ENST00000619681,
169520,ENSG00000177728,ENST00000577380,TMEM94
163142,ENSG00000177731,ENST00000581858,FLII
164669,ENSG00000177732,ENST00000342665,SOX12
64045,ENSG00000177733,ENST00000314940,HNRNPA0
66260,ENSG00000177738,ENST00000654466,ANXA2R-OT1
28775,ENSG00000177757,ENST00000326734,FAM87B
33174,ENSG00000177788,ENST00000654028,RAB4A-AS1
96473,ENSG00000177791,ENST00000359322,MYOZ1
67655,ENSG00000177822,ENST00000509012,TENM3-AS1
95629,ENSG00000177830,ENST00000323578,CHID1
64017,ENSG00000177839,ENST00000623266,PCDHB9
30611,ENSG00000177842,ENST00000649142,ZNF620
101735,ENSG00000177853,ENST00000614149,ZNF518A
93220,ENSG00000177854,ENST00000369982,TMEM187
24201,ENSG00000177855,ENST00000453625,CACYBPP2
30732,ENSG00000177868,ENST00000372522,SVBP
30601,ENSG00000177873,ENST00000314686,ZNF619
128625,ENSG00000177875,ENST00000316554,CCDC184
58738,ENSG00000177879,ENST00000316788,AP3S1
168927,ENSG00000177885,ENST00000581959,GRB2
25370,ENSG00000177888,ENST00000367405,ZBTB41
130222,ENSG00000177889,ENST00000548946,UBE2N
98714,ENSG00000177910,ENST00000675441,SPATA31C2
30617,ENSG00000177917,ENST00000690727,ARL6IP6
65587,ENSG00000177932,ENST00000315475,ZNF354C
94974,ENSG00000177943,ENST00000485732,MAMDC4
137471,ENSG00000177946,ENST00000646748,CENPBD1P
103184,ENSG00000177951,ENST00000410108,BET1L
26800,ENSG00000177954,ENST00000392558,RPS27
102791,ENSG00000177963,ENST00000526104,RIC8A
133424,ENSG00000177971,ENST00000314852,IMP3
128641,ENSG00000177981,ENST00000317697,ASB8
165944,ENSG00000177989,ENST00000468249,ODF3B
65267,ENSG00000178015,ENST00000380007,GPR150
162807,ENSG00000178026,ENST00000446942,LRRC75B
23685,ENSG00000178028,ENST00000361745,DMAP1
26350,ENSG00000178035,ENST00000466147,IMPDH2
25265,ENSG00000178038,ENST00000318962,ALS2CL
69022,ENSG00000178053,ENST00000491767,MLF1
24702,ENSG00000178057,ENST00000326912,NDUFAF3
26132,ENSG00000178074,ENST00000319974,C2orf69
24212,ENSG00000178075,ENST00000479212,GRAMD1C
168253,ENSG00000178078,ENST00000601956,STAP2
135267,ENSG00000178081,ENST00000565158,ULK4P3
171202,ENSG00000178082,ENST00000580812,TWF1P1
164438,ENSG00000178093,ENST00000587522,TSSK6
29022,ENSG00000178096,ENST00000369153,BOLA1
