,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
ENSG00000161594,6.292768387,6.401249615,6.519953428,6.080957172,5.955976396,6.215893106
ENSG00000259623,10.5722637,10.17887387,10.76703194,9.372531409,8.800863043,9.42302253
ENSG00000178502,10.60709247,9.876711286,10.7600941,9.277215921,8.565940654,9.389011527
ENSG00000131473,14.70136954,14.31226659,14.51945224,14.0928783,14.2004658,13.82411436
ENSG00000204815,6.166599461,6.477882595,6.470497404,6.815726725,6.974876107,6.714897443
ENSG00000173786,12.53942508,12.21275492,12.1713952,12.53822056,12.39509853,12.23951453
ENSG00000168259,12.10603612,12.06737107,11.89940166,11.62077695,11.73000156,11.39733939
ENSG00000168256,11.98683097,11.6789928,11.4195478,11.19176045,11.38019673,10.7390435
ENSG00000267221,5.684002536,5.884823932,5.684002536,6.243638289,5.955976396,6.145279158
ENSG00000108771,10.81686283,11.48467303,10.26855588,10.77819597,10.86440175,10.97278286
ENSG00000108773,11.23089388,11.15151585,10.96477601,10.27780685,10.22896946,10.33400582
ENSG00000260325,6.058513389,6.314537953,6.039207632,6.338722966,6.39735457,6.215893106
ENSG00000108774,12.97716003,12.57858581,12.48825289,12.76480863,12.78611368,12.39409288
ENSG00000267658,5.90063054,6.031277264,5.684002536,5.684002536,5.876459265,6.105385029
ENSG00000089558,9.828698228,8.627414215,9.913763809,6.715453324,6.371894938,6.384711672
ENSG00000161610,6.058513389,6.084680694,5.97426954,6.028044969,6.016855862,6.247764386
ENSG00000167925,9.596438397,9.945670522,9.664681279,10.80689198,10.86723734,11.57833968
ENSG00000173757,14.1564819,13.60292397,14.28219135,13.70063793,13.26545752,13.64447858
ENSG00000280295,6.212174677,6.084680694,6.261649895,5.965133095,5.955976396,5.684002536
ENSG00000267758,6.116049387,6.084680694,6.141806269,5.88294886,5.955976396,6.010865934
ENSG00000236194,6.723616076,6.501690324,6.747660324,6.169412848,6.016855862,6.145279158
ENSG00000278829,6.395906702,6.314537953,6.710547971,6.028044969,6.190960507,5.951075045
ENSG00000126561,15.6965691,15.22046814,15.9312659,12.80207908,12.68294217,12.64056028
ENSG00000168610,15.08074604,14.71909352,15.40956442,13.61191179,13.36014637,13.65508928
ENSG00000177469,9.080990401,10.25401874,10.62245274,7.395740462,10.06057711,9.163652221
ENSG00000033627,9.156963346,10.16888517,10.23764417,10.70723712,10.96378472,11.79508892
ENSG00000267632,6.212174677,6.084680694,6.039207632,6.207898878,6.113084811,6.408808821
ENSG00000267185,6.484984805,6.282649104,6.359695104,6.420943357,6.288621095,6.061164679
ENSG00000108784,10.59413023,10.75625816,10.25996739,12.05026589,11.43948529,11.54160434
ENSG00000108785,6.253970968,6.373645091,6.495641101,7.432185783,7.481751774,7.822145056
ENSG00000108786,7.125535699,7.272094141,6.987404429,7.879835305,7.873356533,8.080154673
ENSG00000266962,8.197536867,8.593687084,8.020690954,9.534507556,9.447635707,9.304319033
ENSG00000068120,11.89785475,11.74045792,11.69237745,11.97504974,11.92858797,11.48624074
ENSG00000108788,12.05654298,11.70251233,11.50963933,11.72087037,11.67647401,11.20117912
ENSG00000131470,8.106206876,8.804535235,7.894107976,8.251113517,8.859691633,7.335866751
ENSG00000141699,12.08574848,11.9386884,11.70190634,13.27211612,12.71455771,13.30174488
ENSG00000280183,5.90063054,5.967778528,6.039207632,6.243638289,5.876459265,6.277846683
ENSG00000131462,11.38172915,11.09073931,10.96402164,10.8092577,11.24833554,10.06746154
ENSG00000037042,7.616115848,7.464843156,7.887448786,8.561603405,7.970365419,9.324469013
ENSG00000068137,6.484984805,6.809784147,7.14545079,8.056418412,7.762149089,8.165346599
ENSG00000184451,6.589028203,6.131617921,6.882792392,6.207898878,6.468412658,6.557637453
ENSG00000108797,6.702601238,6.610686002,7.29446341,6.989401806,6.665727502,7.484252905
ENSG00000108799,10.35506029,10.50974165,10.91020924,11.56356974,11.21144465,12.14979472
ENSG00000131475,11.74366792,11.65150717,11.15458065,11.18691856,11.43088965,10.87090181
ENSG00000126562,6.058513389,5.884823932,6.039207632,5.965133095,6.190960507,6.247764386
ENSG00000183978,11.45579645,10.99377406,10.92268762,11.11481952,11.14174469,10.75610904
ENSG00000176563,6.589028203,6.793400613,6.691392152,6.732952317,6.936310697,7.013284027
ENSG00000126581,12.29960401,11.99303121,12.10146884,12.15713874,12.00809307,12.17592475
ENSG00000131467,14.5906293,13.65886375,14.08706224,12.84610592,12.80581733,12.41967663
ENSG00000131480,6.960853961,6.724790586,6.83434583,6.27712853,6.490586911,6.384711672
ENSG00000131471,6.395906702,6.084680694,6.261649895,6.27712853,6.113084811,6.247764386
ENSG00000266967,8.69984349,8.394136805,8.703965898,7.535385036,7.722849914,8.08989105
ENSG00000267060,6.253970968,6.173951857,6.141806269,6.169412848,6.113084811,6.359686744
ENSG00000198863,11.4359707,11.39715195,11.22300709,10.90305175,11.11337034,10.98163991
ENSG00000131469,15.72999948,14.65397267,15.30955247,15.3632811,14.54448272,15.12505839
ENSG00000068079,12.22246192,12.27623952,11.6896433,10.84043495,11.16554646,10.15296436
ENSG00000108828,10.41527883,10.80538874,10.05957197,12.70258896,11.93028277,12.49668303
ENSG00000108830,6.058513389,5.967778528,6.039207632,6.243638289,6.016855862,6.408808821
ENSG00000012048,9.672631294,10.9071663,9.070024651,11.06356799,11.80913921,9.895668587
ENSG00000198496,7.713159673,7.884553565,7.605103511,8.284119025,8.375799468,7.952059418
ENSG00000267681,6.166599461,6.501690324,6.224787199,6.560863378,6.825527417,6.648622343
ENSG00000267002,7.738391806,7.832375563,7.832920367,8.369887716,8.317499689,8.434962076
ENSG00000267340,6.058513389,6.031277264,6.09381558,5.88294886,5.955976396,6.181888762
ENSG00000188554,12.57198551,12.78215502,12.82693151,13.70540487,13.26532327,13.70471359
ENSG00000184988,9.47394858,9.688235547,9.381198449,8.522977335,9.159629376,7.973401234
ENSG00000236383,6.564302067,7.053203711,6.817639033,6.602302164,6.825527417,6.333626357
ENSG00000279602,7.895088061,6.841722834,7.536734877,6.169412848,6.371894938,6.454566232
ENSG00000188825,6.927905736,6.706789986,7.120663611,7.622961876,7.380925468,8.657175925
ENSG00000175906,6.116049387,6.650444886,6.224787199,7.279174508,7.363266057,6.95295225
ENSG00000067596,12.46846927,12.33621236,12.44378983,12.55522113,12.50538994,12.42478575
ENSG00000175832,6.764220249,6.706789986,6.928960673,6.243638289,6.225570687,6.359686744
ENSG00000267253,5.90063054,6.084680694,6.039207632,6.338722966,6.068066365,6.333626357
ENSG00000108861,9.630803806,9.853488234,10.20221507,9.359608312,9.910299454,10.06149654
ENSG00000161647,6.166599461,6.650444886,6.444439246,6.028044969,6.153695847,5.872985945
ENSG00000108852,5.684002536,5.684002536,5.684002536,5.684002536,5.955976396,6.247764386
ENSG00000267496,5.90063054,5.684002536,5.97426954,5.684002536,5.684002536,6.306399962
ENSG00000161653,6.166599461,6.56889203,6.76565878,6.420943357,6.665727502,7.378962367
ENSG00000091947,11.18339318,10.76373545,10.63198635,10.79102038,10.85013948,10.84270261
ENSG00000221044,5.990074363,6.031277264,5.97426954,6.028044969,6.016855862,6.010865934
ENSG00000161654,11.54094223,11.0300441,11.11027381,10.57628455,10.45045471,10.07577115
ENSG00000141349,11.49174138,11.23634,11.06103858,11.04428716,11.04678352,10.95939435
ENSG00000108840,11.16598987,10.95584237,11.01953118,12.89087625,11.54945049,13.05706571
ENSG00000125319,9.313696318,9.336518384,8.096952847,8.538556917,9.12184784,7.761360183
ENSG00000161664,6.764220249,6.825887558,7.069335333,7.028540909,7.191037623,7.736222011
ENSG00000267080,7.730036141,7.909883768,8.179887599,8.86513819,8.959761314,9.49759311
ENSG00000168591,10.40045888,10.30163736,10.41054796,11.42705261,11.14525253,11.38547373
ENSG00000087152,13.08425341,12.65958013,12.93590646,12.9666027,12.85107037,12.64315293
ENSG00000267394,6.589028203,6.344798264,6.261649895,7.149520984,6.6299629,6.834332061
ENSG00000108312,13.56329477,13.67370091,13.50223461,13.85629049,13.97866877,13.96307915
ENSG00000260793,6.058513389,6.590060898,6.389167843,7.126377396,6.840084331,7.155755418
ENSG00000004939,5.684002536,6.031277264,5.684002536,5.684002536,6.317676649,5.684002536
ENSG00000267750,6.538771651,6.248855168,7.357237747,7.660834903,6.936310697,9.080615885
ENSG00000108309,6.253970968,6.084680694,6.495641101,6.622249602,6.190960507,7.344612377
ENSG00000013306,12.91060935,12.15678892,12.56334608,12.46414592,12.24004029,12.51509126
ENSG00000030582,12.02190667,12.66069216,11.63479052,13.53782548,13.89454318,13.54209567
ENSG00000161682,6.116049387,5.967778528,6.261649895,6.367314084,6.345379965,6.576674769
ENSG00000005961,5.90063054,6.841722834,6.039207632,6.207898878,6.317676649,6.215893106
ENSG00000186566,12.07685483,12.44296719,12.36887171,12.32100569,12.40512637,12.51900551
ENSG00000240589,6.212174677,6.131617921,6.224787199,6.127464679,6.068066365,6.181888762
ENSG00000283045,6.395906702,5.967778528,5.684002536,5.965133095,5.876459265,5.872985945
ENSG00000180340,5.990074363,6.314537953,5.97426954,7.028540909,7.047947179,8.174488838
ENSG00000180336,6.538771651,6.45326313,6.817639033,6.308732116,6.716722661,6.595266154
ENSG00000180329,11.17689154,10.93906555,10.86566355,10.43732514,10.6189788,10.35949244
ENSG00000267160,5.990074363,5.884823932,6.039207632,6.080957172,5.955976396,6.010865934
ENSG00000279879,6.166599461,6.031277264,6.261649895,6.028044969,6.258007383,5.684002536
ENSG00000161692,8.926087671,9.802651569,7.804777023,9.475899158,10.14373046,8.490325933
ENSG00000073670,5.90063054,6.031277264,6.141806269,6.367314084,6.113084811,6.820214893
ENSG00000182963,7.490824293,7.313240997,8.174514206,6.783502176,6.68306074,6.454566232
ENSG00000131097,6.42689428,6.344798264,6.328775079,6.308732116,6.258007383,6.181888762
ENSG00000108883,14.24982469,13.63563947,13.57254324,12.82892795,13.04043559,12.28670825
ENSG00000167131,6.166599461,5.884823932,6.039207632,5.684002536,5.955976396,5.684002536
ENSG00000186185,9.527408993,11.10061121,8.026714106,11.21513446,12.2127278,9.261052267
ENSG00000131094,6.783863247,6.610686002,6.882792392,7.860805077,7.689154318,7.436794629
ENSG00000172992,10.02529816,9.731369944,10.13803143,10.45557274,10.38662549,10.72780385
ENSG00000136448,13.25198934,13.21786855,12.9848555,13.1220544,13.13340224,13.00359357
ENSG00000161714,8.374013365,8.385346723,8.147322461,8.580521182,9.063218387,8.803309903
ENSG00000181513,8.832482616,8.566878252,8.707628913,9.816737478,9.387375453,9.898349896
ENSG00000276728,7.023741114,6.872632807,7.120663611,7.319327628,7.024151117,7.235072749
ENSG00000186834,12.54924266,12.39164919,12.36773204,11.710367,11.82598895,11.66451473
ENSG00000224505,6.058513389,6.031277264,5.97426954,6.169412848,6.258007383,6.359686744
ENSG00000168517,8.155682928,7.916140839,7.811870182,8.320888491,8.050435914,8.357508727
ENSG00000267288,6.116049387,6.314537953,5.889425093,6.028044969,6.153695847,5.951075045
ENSG00000267121,10.7705785,11.37020575,11.45808483,9.451765255,9.639692856,9.138791755
ENSG00000184922,14.89499394,15.36080037,14.88547757,15.16867586,15.40630335,14.64452644
ENSG00000233175,7.192847831,7.250958948,7.283665346,7.015656397,7.047947179,7.145433807
ENSG00000233483,7.80335526,7.591607217,7.357237747,6.976021419,6.780460976,6.820214893
ENSG00000267278,8.624181858,8.744546445,9.202258581,7.74038381,7.729483838,8.337444085
ENSG00000184361,7.32821484,7.207480715,7.464364704,6.766961136,6.592587141,7.272747557
ENSG00000006062,12.17903798,11.97883395,12.18472382,10.32158867,10.93772093,11.13694512
ENSG00000159314,10.7705785,11.5504792,10.54684937,12.07798076,12.65082373,11.91679516
ENSG00000267344,6.363389184,6.610686002,6.63122822,6.877073352,7.180665534,7.412349589
ENSG00000225190,11.41586852,11.86186037,11.40628472,12.33938786,12.3872232,12.39976509
ENSG00000236234,5.990074363,6.084680694,5.97426954,6.080957172,6.068066365,6.145279158
ENSG00000214425,7.834654733,9.316207917,7.336683302,9.791369867,10.12249804,9.111165035
ENSG00000266918,5.684002536,5.967778528,6.09381558,6.080957172,6.016855862,6.247764386
ENSG00000267198,6.253970968,6.031277264,6.470497404,6.243638289,6.258007383,6.215893106
ENSG00000267246,5.990074363,6.173951857,6.1850857,6.47063773,6.258007383,6.538124066
ENSG00000264070,7.243936385,8.181279766,7.250652867,8.515121453,8.537218134,8.245489916
ENSG00000280022,6.116049387,6.282649104,6.039207632,6.243638289,6.716722661,6.359686744
ENSG00000263503,5.684002536,6.031277264,6.800631988,5.88294886,5.876459265,6.977509478
ENSG00000204652,5.90063054,5.884823932,6.224787199,5.684002536,5.684002536,6.061164679
ENSG00000204650,9.192034378,8.984954279,9.304165419,9.075577681,9.038054743,9.402334574
ENSG00000282774,5.90063054,6.131617921,6.09381558,5.684002536,6.016855862,6.010865934
ENSG00000186868,7.69605759,7.400868365,7.739125741,8.499274893,7.423964653,9.371696905
ENSG00000120071,11.71154846,11.78356963,11.67497297,12.19680219,12.04203416,12.46682239
ENSG00000262372,5.684002536,6.212790155,6.141806269,6.367314084,6.225570687,6.538124066
ENSG00000214401,6.960853961,6.959946634,8.429156727,7.768128535,7.363266057,9.534330926
ENSG00000262539,5.990074363,6.131617921,7.261762395,5.88294886,6.016855862,7.650935936
ENSG00000261575,5.90063054,5.884823932,6.1850857,5.88294886,5.955976396,6.454566232
ENSG00000228696,7.406846293,6.902594549,6.566358688,7.114620437,7.127306512,6.91496693
ENSG00000176681,7.32821484,7.35298925,7.042724196,7.138009865,7.105218736,7.38739697
ENSG00000260075,7.316542334,6.630803293,6.671805153,6.92067852,6.909759323,6.277846683
ENSG00000238083,8.266415081,8.0636729,8.415682854,8.000127355,8.202158372,8.820550921
ENSG00000185829,7.460009372,7.11513236,7.811870182,6.934799929,7.241516373,7.581186361
ENSG00000283194,6.166599461,5.967778528,6.141806269,5.88294886,6.190960507,6.181888762
ENSG00000232300,6.116049387,6.084680694,6.29618768,5.965133095,6.113084811,6.247764386
ENSG00000073969,12.74914367,11.07145971,12.39623674,11.28419862,11.4188656,10.94004948
ENSG00000213326,6.840428876,6.501690324,6.671805153,6.560863378,6.39735457,6.665675681
ENSG00000108379,6.65898947,6.344798264,6.261649895,6.243638289,6.317676649,5.951075045
ENSG00000261886,5.90063054,6.084680694,5.889425093,5.965133095,6.016855862,5.951075045
ENSG00000108433,11.15206164,10.77117411,10.96703676,10.00222066,10.32190216,9.856215522
ENSG00000263142,7.569409309,7.909883768,7.818924824,8.284119025,8.558815486,8.497543188
ENSG00000262879,8.34789517,8.363122605,8.216916707,8.895476675,8.940851304,8.997455795
ENSG00000004897,12.13575618,12.27013192,12.26893906,12.2883328,12.23071843,11.94616663
ENSG00000239291,6.363389184,6.248855168,6.417368493,6.338722966,6.345379965,5.951075045
ENSG00000262265,6.058513389,6.131617921,5.97426954,6.127464679,6.016855862,6.010865934
ENSG00000261872,5.990074363,6.084680694,5.97426954,6.028044969,5.876459265,5.684002536
ENSG00000198336,5.90063054,5.884823932,6.1850857,6.028044969,6.068066365,6.010865934
ENSG00000259207,5.684002536,7.646618848,7.8536359,6.028044969,7.521414826,7.717040192
ENSG00000178852,6.329109341,6.590060898,6.710547971,6.766961136,6.6299629,7.370467624
ENSG00000253347,5.90063054,6.173951857,5.684002536,5.965133095,6.190960507,6.105385029
ENSG00000228782,7.578891227,7.646618848,7.754006325,7.510388628,7.567386278,8.128146564
ENSG00000141279,13.12627188,13.05437821,12.91323773,12.49335196,12.62865927,12.38435096
ENSG00000263766,6.992773616,6.610686002,6.747660324,6.602302164,6.533028503,6.648622343
ENSG00000108424,14.72116884,14.64124178,15.00600939,13.85037257,14.08472467,13.65627442
ENSG00000198933,10.69571186,9.425547912,11.28229399,8.083699805,8.652058804,9.765102646
ENSG00000073861,15.13175816,14.87702013,14.77032092,11.3260856,13.07378238,10.82100865
ENSG00000006025,8.112491605,8.186389678,7.839862153,10.59560671,10.2989633,10.73305994
ENSG00000159111,11.69142106,11.56052522,11.32168377,12.41971302,12.18573969,12.41921127
ENSG00000141294,6.484984805,6.501690324,6.29618768,6.83143489,6.999804947,6.965304408
ENSG00000141295,9.393568991,9.320746451,9.501003763,10.87547391,10.36470381,11.11698825
ENSG00000189120,6.166599461,6.084680694,6.470497404,5.684002536,5.955976396,6.105385029
ENSG00000266821,5.90063054,5.684002536,5.889425093,5.88294886,5.684002536,6.181888762
ENSG00000264920,7.973894427,7.583547825,7.637936577,8.05089484,7.755682037,8.245489916
ENSG00000167182,11.93556183,11.99020292,11.8052957,11.82423916,12.05948435,11.64474352
ENSG00000234494,6.803098542,6.630803293,6.86691066,6.420943357,6.421868569,6.306399962
ENSG00000266601,6.702601238,6.45326313,6.671805153,6.494239099,6.665727502,6.665675681
ENSG00000108439,11.8034949,10.39024341,11.44246859,10.43834499,10.06800202,10.40067684
ENSG00000108465,10.71279953,10.93465666,10.86485544,10.93083591,11.2634772,11.48668509
ENSG00000005243,7.62525201,7.575436103,8.050538705,7.953315444,7.768583868,8.564296579
ENSG00000263412,6.538771651,6.524755774,6.519953428,6.394675016,6.592587141,6.848243752
ENSG00000082641,13.12364608,13.33659036,13.31005334,13.35548659,13.27001469,13.44623306
ENSG00000278765,6.292768387,6.173951857,6.1850857,6.367314084,6.288621095,6.181888762
ENSG00000108468,11.17036044,11.26529677,11.3514008,11.83007213,11.90843746,11.80010238
ENSG00000002919,11.57814246,11.20800763,11.5861237,10.56885496,10.83573458,10.77078602
ENSG00000141293,12.39726246,12.31008563,11.77208037,13.30221762,13.03083232,12.60744653
ENSG00000221739,5.990074363,6.031277264,6.224787199,6.028044969,6.068066365,6.105385029
ENSG00000263787,6.744146361,6.344798264,6.328775079,6.080957172,6.345379965,6.145279158
ENSG00000207306,5.684002536,5.684002536,5.889425093,5.965133095,6.016855862,6.061164679
ENSG00000235300,6.058513389,6.131617921,6.29618768,5.965133095,5.955976396,6.061164679
ENSG00000266222,6.058513389,6.131617921,6.09381558,5.88294886,5.876459265,5.684002536
ENSG00000264451,6.058513389,5.884823932,6.261649895,6.394675016,6.288621095,6.215893106
ENSG00000173917,12.58213129,11.67679553,10.96778956,11.4615361,10.8443948,10.2004069
ENSG00000230148,6.783863247,6.776724038,6.495641101,7.090719791,6.974876107,7.165981999
ENSG00000120093,8.283104028,8.354131352,7.272765767,9.302212789,8.918925009,8.377284471
ENSG00000239552,5.684002536,6.173951857,5.97426954,6.080957172,6.153695847,6.145279158
ENSG00000182742,10.26518912,10.09431254,8.613044151,10.08928568,9.947021634,9.118122327
ENSG00000257178,6.116049387,6.131617921,5.97426954,6.207898878,6.153695847,5.684002536
ENSG00000120075,7.218679419,7.615478856,7.315763702,6.028044969,6.345379965,5.872985945
ENSG00000108511,8.353158691,8.12375874,9.40820933,6.948726543,7.372128541,7.113876808
ENSG00000260027,6.927905736,7.218506969,6.389167843,7.172191086,7.567386278,7.186158302
ENSG00000120068,6.636318847,5.684002536,6.898421453,5.684002536,5.684002536,5.872985945
ENSG00000170689,6.876360283,7.343177262,7.860468698,6.243638289,6.345379965,6.432068258
ENSG00000272763,6.702601238,6.401249615,5.684002536,6.891822899,6.468412658,5.684002536
ENSG00000244649,6.058513389,5.884823932,5.684002536,6.080957172,5.955976396,5.684002536
ENSG00000136436,11.57869048,11.53552024,11.99882693,11.78793806,11.61330582,11.46429844
ENSG00000248278,6.058513389,6.477882595,6.519953428,6.581851957,6.648035044,6.76152374
